feature	ANAEROFRUCAT.PWY..homolactic.fermentation	ANAGLYCOLYSIS.PWY..glycolysis.III..from.glucose.	ARO.PWY..chorismate.biosynthesis.I	COA.PWY.1..coenzyme.A.biosynthesis.II..mammalian.	COA.PWY..coenzyme.A.biosynthesis.I	COMPLETE.ARO.PWY..superpathway.of.aromatic.amino.acid.biosynthesis	DENOVOPURINE2.PWY..superpathway.of.purine.nucleotides.de.novo.biosynthesis.II	DTDPRHAMSYN.PWY..dTDP.L.rhamnose.biosynthesis.I	HISTSYN.PWY..L.histidine.biosynthesis	PANTO.PWY..phosphopantothenate.biosynthesis.I	PANTOSYN.PWY..pantothenate.and.coenzyme.A.biosynthesis.I	PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing.	PHOSLIPSYN.PWY..superpathway.of.phospholipid.biosynthesis.I..bacteria.	PWY.1042..glycolysis.IV..plant.cytosol.	PWY.2942..L.lysine.biosynthesis.III	PWY.3001..superpathway.of.L.isoleucine.biosynthesis.I	PWY.3841..folate.transformations.II	PWY.4242..pantothenate.and.coenzyme.A.biosynthesis.III	PWY.5097..L.lysine.biosynthesis.VI	PWY.5154..L.arginine.biosynthesis.III..via.N.acetyl.L.citrulline.	PWY.5667..CDP.diacylglycerol.biosynthesis.I	PWY.5686..UMP.biosynthesis
MSM9VZPL	231.896	437.192	478.098	458.936	390.885	416.97	302.785	677.873	413.657	330.571	351.106	432.264	216.309	587.715	340.606	346.19	383.336	420.959	414.524	276.941	471.338	560.736
MSM9VZPN	268.36	482.316	489.925	450.908	389.015	431.71	273.627	718.334	425.249	365.941	370.983	440.527	262.129	601.398	361.299	365.104	412.857	409.976	414.983	298.136	455.62	541.351
MSM9VZPT	250.17	346.47	312.458	375.404	333.191	286.726	199.929	391.756	281.874	349.494	333.492	389.451	204.788	483.329	351.763	260.189	446.565	333.854	351.983	148.844	340.619	475.472
MSMA267V	243.388	436.241	511.908	514.366	353.925	453.323	251.33	524.159	403.153	283.745	307.855	486.147	152.657	668.694	395.733	339.231	530.57	365.014	437.17	224.584	519.301	627.209
MSMA267X	230.642	435.303	446.993	464.055	294.704	395.819	256.583	470.941	373.684	251.091	268.936	443.514	137.64	593.997	367.631	356	492.377	301.212	396.932	244.221	440.436	561.953
MSMA2684	160.91	390.373	440.315	493.133	357.565	376.998	263.973	447.166	428.271	274.314	298.732	423.241	121.082	541.482	406.843	344.208	498.565	372.565	405.772	242.721	448.282	557.765
MSMA2688	275.208	326.888	270.926	237.655	192.208	278.161	199.025	374.069	184.422	262.179	205.768	284.945	285.84	401.209	273.461	350.366	196.472	195.455	250.319	270.174	321.537	244.112
MSMA26AL	233.003	380.123	362.72	394.869	318.899	355.414	302.091	499.957	363.924	332.589	327.872	412.755	165.775	475.828	370.844	366.284	415.553	314.162	356.379	252.148	355.162	446.917
MSMA26AN	182.042	331.599	348.241	368.56	279.271	349.516	280.592	575.904	333.32	292.639	292.479	354.717	132.905	479.889	359.38	349.711	379.738	266.318	339.116	239.305	341.012	398.56
MSMA26AP	145.778	396.464	340.189	436.318	328.401	339.077	310.002	848.116	412.531	385.202	361.84	413.779	101.725	553.507	444.15	378.724	420.671	321.687	422.285	189.399	410.645	455.222
MSMA26AR	200.945	396.745	411.603	400.276	284.393	377.941	293.413	611.585	365.545	306.247	289.322	410.203	78.7629	470.297	355.309	349.872	427.124	286.537	383.591	258.533	406.917	468.52
MSMA26AT	183.383	371.213	356.405	491.002	387.289	358.952	309.325	644.13	414.119	374.803	381.348	472.586	143.712	512.489	468.408	375.272	513.35	388.923	454.932	225.301	442.438	516.545
MSMA26AV	221.335	466.876	462.204	436.753	362.413	417.327	294.442	617.283	360.243	338.937	331.093	427.039	170.213	678.657	376.166	325.929	406.105	389.254	393.465	224.882	444.725	557.181
MSMA26AX	234.079	449.424	417.334	440.762	344.735	401.732	324.699	653.83	349.36	346.299	342.281	387.078	181.569	611.123	336.094	287.666	401.643	355.472	362.726	278.356	375.937	505.475
MSMA26AZ_TR	207.912	463.103	433.732	441.476	377.664	427.654	367.492	655.595	373.343	398.878	386.375	456.656	187.426	663.84	368.117	332.621	458.57	393.29	384.137	308.707	427.793	561.281
MSMA26AZ	197.315	451.639	415.044	415.813	341.708	404.233	366.887	640.324	358.267	374.9	356.293	426.134	182.113	672.798	352.069	315.423	428.221	357.301	363.899	286.969	416.473	521.478
MSMA26BB	240.409	500.822	472.069	456.405	378.871	435.567	296.534	597.205	398.859	352.545	361.377	466.338	206.595	634.037	352.971	344.785	458.73	394.209	398.855	248.956	461.332	588.392
MSMA26BD	281.138	483.837	496.287	465.213	410.907	471.84	308.928	630.865	411.158	417.743	408.925	506.705	212.634	672.135	382.978	360.44	469.18	428.017	444.12	267.347	465.958	625.672
MSMA26BF	232.646	434.954	440.511	427.866	371.568	406.968	312.38	635.728	383.646	359.327	363.436	433.507	162.051	623.988	332.421	322.766	415.229	389.605	379.616	289.158	440.653	563.606
MSMA26BH	221.363	433.415	424.096	423.843	340.183	391.665	327.577	553.848	361.458	340.848	334.771	420.152	163.506	584.639	320.012	326.877	418.83	347.272	355.426	260.154	404.702	526.101
MSMA26BJ	220.248	505.87	535.703	501.183	425.266	493.532	293.991	598.089	414.297	355.826	380.894	502.325	165.129	668.518	379.893	352.175	473.812	443.948	434.859	228.088	490.95	633.919
MSMA26BL	227.082	404.457	422.858	460.435	382.558	405.443	358.801	698.819	391.52	362	369.518	430.312	210.594	647.489	363.206	364.888	403.028	397.486	382.18	272.412	446.136	506.418
MSMA26BN	246.701	430.111	468.387	458.312	402.453	425.128	267.298	632.759	380.054	331.121	361.163	433.856	186.537	596.782	335.739	328.89	409.159	422.771	422.804	239.538	423.951	544.917
MSMA26BR	274.372	414.046	403.407	459.12	406.38	383.121	286.736	680.049	380.478	376.285	384.923	430.073	205.945	576.025	359.611	355.939	434.041	413.796	371.3	261.155	412.591	523.154
MSMA26BT	226.771	414.024	366.259	445.118	377.267	362.252	346.038	801.91	397.486	383.25	382.188	437.68	221.443	591.589	426.93	367.364	464.945	377.539	419.768	209.601	405.345	496.679
MSMA26BV	278.498	491.314	528.025	562.526	476.295	489.914	265.622	714.997	380.67	358.331	399.119	538.963	191.21	662.192	393.371	409.209	489.713	488.034	479.67	239.547	454.338	657.651
MSMA26BX	260.566	440.02	374.52	452.454	373.874	363.902	296.719	649.921	369.148	392.848	378.072	441.539	243.553	590.154	376.581	340.128	464.012	377.202	377.736	237.854	388.777	512.6
MSMA26CV	240.327	440.053	389.036	401.89	362.508	376.199	273.164	783.875	386.211	362.622	371.241	406.947	211.217	447.934	347.276	342.561	417.854	364.539	346.265	198.079	423.041	442.586
MSMA26CX	245.017	443.189	378.857	401.502	352.423	367.278	255.158	727.667	396.522	363.636	362.474	407.278	239.389	430.241	364.644	333.378	418.151	349.038	356.178	207.919	441.852	437.906
MSMA26DG	140.233	321.291	559.967	594.805	527.143	441.881	351.72	814.261	562.329	365.953	411.121	561.78	179.864	680.409	429.699	416.462	478.191	532.88	571.191	364.872	528.31	663.533
MSMA26DI	241.108	403.903	556.274	588.984	502.754	511.633	289.398	801.692	493.549	468.925	473.04	577.083	170.825	728.343	500.255	444.298	529.913	525.606	558.98	374.715	561.786	629.592
MSMA26DK	228.888	414.56	447.596	536.05	458.939	432.698	318.561	812.429	469.772	467.794	464.916	567.396	226.617	679.561	495.844	424.155	562.341	474.995	504.834	276.196	535.979	597.694
MSMA26DM	241.493	421.014	434.414	511.283	439.833	433.62	327.339	716.151	458.367	443.257	442.358	514.716	217.235	662.975	490.958	440.15	546.128	456.268	510.688	275.934	510.744	562.76
MSMA26DO	268.319	455.929	495.583	574.436	476.31	485.088	391.403	783.13	476.409	473.694	466.969	596.963	152.023	811.149	484.622	429.685	531.174	487.258	511.291	357.121	529.552	619.808
MSMA26EJ	114.7	288.912	708.605	611.027	538.782	680.541	61.5406	881.726	529.821	346.66	398.528	586.094	65.83	947.715	423.765	396.783	489.592	568.707	561.85	25.4208	671.437	798.437
MSMA26EL	109.368	188.503	722.239	680.138	614.452	686.808	110.143	797.886	426	432.605	500.369	660.734	98.2489	1054.05	334.906	282.168	577.323	639.405	464.573	8.27944	676.355	882.916
MSMA26EN	44.0999	170.928	661.731	580.007	478.504	609.363	14.9333	798.655	483.971	144.365	189.083	611.562	88.4138	862.127	378.829	344.114	381.885	517.577	572.664	14.5723	719.893	766.292
MSMA26ER	267.794	261.733	334.144	206.913	175.781	324.67	276.675	363.179	305.378	212.194	197.777	273.744	169.433	490.74	456.73	318.647	260.715	182.233	448.186	142.106	238.724	392.062
MSMA26ET	304.802	323.435	316.766	279.631	208.478	319.549	218.052	361.002	195.114	298.463	227.298	324.977	289.209	445.739	300.668	363.324	254.822	213.615	286.061	299.718	324.235	277.124
MSMA26EZ	206.572	305.557	464.55	404.321	368.297	381.393	303.1	677.74	226.791	396.141	356.072	493.142	121.058	490.539	441.749	292.764	458.22	333.058	471.56	121.609	390.32	531.721
MSMAPC55	233.983	405.125	416.352	452.57	402.506	402.264	250.049	639.502	360.291	383.59	393.049	444.615	183.76	526.55	392.915	388.585	459.522	409.404	425.772	261.123	478.794	521.502
MSMAPC57	201.826	464.556	544.92	471.565	376.915	519.004	337.214	634.395	395.967	377.763	382.104	493.603	118.94	670.941	366.633	373.313	461.088	386.832	445.07	245.226	448.878	563.145
MSMAPC59	258.428	418.146	552.964	495.577	410.366	488.512	320.11	602.36	413.475	342.748	362.12	518.994	208.062	686.582	417.257	356.089	447.626	432.799	475.184	145.72	542.413	623.317
MSMAPC5B	235.925	425.852	446.485	434.762	362.551	435.464	354.981	602.508	367.688	384.471	377.006	437.676	158.945	630.954	366.865	335.332	428.077	367.243	400.885	298.755	445.079	491.14
MSMAPC5D	252.144	458.639	536.687	486.564	394.566	492.273	374.295	669.257	404.461	357.33	369.023	498.666	176.492	683.935	404.459	372.199	449.858	410.12	474.806	237.625	464.022	574.517
MSMAPC5H	179.07	434.702	365.287	499.744	423.055	364.538	345.299	828.355	464.806	457.206	441.759	483.885	230.388	698.082	465.007	377.857	541.84	424.971	465.665	170.265	487.206	547.928
MSMAPC5L	237.657	401.648	417.525	513.009	432.376	419.053	385.035	790.963	463.531	477.837	451.313	526.982	224.376	757.422	481.407	376.338	511.68	441.536	479.015	263.576	514.359	579.559
MSMAPC5Z	190.91	316.229	317.114	390.041	290.908	296.276	274.19	512.489	245.308	302.315	287.724	373.264	170.297	426.281	292.53	297.54	362.78	297.609	299.594	196.907	335.043	398.833
MSMAPC64	250.983	344.698	418.059	405.478	282.342	382.551	206.511	432.532	294.526	283.192	276.574	422.409	123.307	586.858	361.877	325.903	418.971	291.675	393.096	109.678	413.675	468.769
MSMAPC66	229.736	360.283	418.291	438.682	277.017	383.045	211.795	441.24	312.984	286.913	277.288	442.138	150.53	571.243	349.879	323.878	457.232	281.029	375.5	196.063	429.491	522.511
MSMAPC6A	270.092	438.089	414.469	479.903	399.287	381.312	267.044	628.857	380.975	369.867	382.324	429.716	241.773	522.639	368.148	321.853	427.789	415.788	393.591	274.108	425.335	491.018
MSMAPC6C	240.203	458.179	413.027	467.757	408.745	396.869	227.097	708.941	429.463	404.224	407.293	445.996	244.411	413.91	421.519	343.239	462.76	421.113	407.227	287.366	435.448	487.23
MSMAPC6E	250.699	466.822	392.708	439.074	378.843	377.995	284.384	708.282	410.86	372.636	378.783	418.866	259.961	501.892	359.578	354.339	419.729	385.506	360.196	240.485	438.351	453.986
MSMAPC6G	301.15	434.793	431.516	474.976	414.886	397.57	271.766	647.121	409.286	344.085	368.057	417.954	258.563	493.044	377.931	340.843	416.442	431.603	396.204	286.13	429.465	481.627
MSMAPC6K	213.177	407.182	455.286	462.125	381.445	417.902	300.027	635.757	386.37	318.174	337.359	433.546	169.873	580.789	345.39	325.632	410.761	400.145	407.895	243.763	438.254	569.596
MSMAPC6M	265.41	446.867	506.941	471.649	404.398	467.157	294.013	667.819	392.508	352.689	370.175	475.826	158.112	651.17	381.207	345.107	437.956	424.908	431.843	204.351	472.841	620.339
MSMAPC6O	204.329	402.394	454.085	453.486	379.539	399.322	291.454	610.98	382.763	323.8	342.06	430.937	163.409	572.858	342.52	338.093	398.817	398.954	393.003	240.028	444.042	534.754
MSMAPC7J	226.522	391.304	460.184	424.735	375.919	421.848	218.669	515.031	295.678	343.827	358.882	407.441	137.484	605.674	304.949	306.748	390.317	394.532	372.21	157.363	385.505	495.237
MSMAPC7P	238.332	475.389	371.996	440.861	381.105	371.277	323.279	671.894	386.321	401.919	389.082	481.194	70.6083	613.324	458.077	259.036	406.683	378.472	462.743	206.715	441.267	475.807
MSMAPC7R	217.308	469.319	316.103	444.29	367.213	323.258	312.562	680.508	381.66	407.612	383.337	483.68	108.312	586.653	450.851	237.317	412.485	360.213	457.783	168.01	456.54	474.483
MSMAPC7T	202.502	407.945	336.607	379.418	335.319	328.318	312.771	628.196	340.272	360.108	344.749	426.309	154.143	531.459	397.924	287.507	387.936	335.898	406.795	188.387	387.787	438.241
MSMB4LXS	126.303	331.774	434.177	481.584	395.778	406.625	343.191	622.821	406.44	360.637	357.399	531.446	94.7158	677.352	456.84	240.219	418.518	423.027	439.476	376.64	453.5	588.105
MSMB4LXW	264.311	433.722	426.777	497.44	406.207	413.304	310.58	668.955	399.08	381.446	384.706	474.79	161.091	667.996	420.103	367.182	471.505	422.879	444.034	312.525	473.719	566.793
MSMB4LXY	308.075	433.056	424.553	459.44	404.407	384.122	308.504	650.919	344.43	357.827	383.116	428.381	216.8	543.885	391.077	332.795	412.681	417.226	405.855	235.59	461.041	497.044
MSMB4LYB	341.018	453.392	418.623	459.723	397.767	380.612	285.727	613.652	392.228	343.136	362.726	447.067	280.482	521.259	397.32	332.582	427.195	409.342	415.36	265.126	461.77	492.843
MSMB4LYH	216.075	440.141	493.732	440.622	360.817	447.188	247.89	567.661	385.306	342.907	339.402	469.138	132.253	705.548	413.275	375.879	466.688	383.805	432.147	218.033	487.347	574.245
MSMB4LZ4	187.969	473.244	550.643	500.739	418.156	497.418	320.904	682.795	380.625	349.249	368.602	469.858	153.648	702.607	373.702	378.567	433.05	445.473	433.303	236.37	489.572	637.575
MSMB4LZ8	254.625	434.125	420.832	444.095	383.147	404.582	307.241	703.941	345.332	372.386	382.042	424.374	175.952	622.346	370.072	373.707	448.108	391.397	377.016	233.001	430.57	499.458
MSMB4LZC	260.792	431.555	342.31	440.006	350.436	336.942	351.283	576.819	352.366	374.611	361.555	447.679	150.629	601.895	457.813	272.283	403.119	347.465	458.938	204.237	425.173	451.804
MSMB4LZK	195.834	441.937	273.825	571.258	457.859	287.523	255.667	880.977	499.281	505.014	488.559	598.106	84.4338	658.431	588.025	443.816	601.461	460.624	580.899	127.871	567.018	566.56
MSMB4LZP	220.944	434.06	516.324	468.941	374.043	467.762	360.243	791	375.019	356.195	362.02	467.287	188.094	685.017	340.136	364.686	436.96	385.166	404.893	257.961	433.786	522.797
MSMB4LZR	260.51	410.389	408.454	446.416	381.808	405.852	375.53	923.852	410.472	422.347	405.947	482.678	205.016	689.552	482.059	353.87	462.24	377.871	465.16	241.555	453.151	483.253
MSMB4LZV	187.343	363.899	492.851	474.525	377.03	448.259	228.274	686.83	384.443	291.308	308.782	455.83	117.525	596.887	358.803	241.184	409.125	394.888	410.679	143.478	468.106	599.393
MSMB4LZX	226.29	405.773	506.177	481.04	404.395	449.831	258.114	720.091	386.346	337.049	352.449	500.887	161.167	635.67	332.127	320.758	430.583	429.579	434.19	187.869	468.955	602.358
MSMB4LZZ	235.575	440.529	439.781	482.001	387.065	418.956	345.577	624.262	418.768	326.087	351.151	449.949	174.689	595.834	375.079	369.388	451.766	394.826	397.315	283.987	449.773	547.493
PSM6XBQM_P	152.38	334.727	336.008	371.957	330.107	327.191	307.132	460.794	376.053	326.243	322.179	383.301	180.909	532.083	339.757	311.911	355.818	342.897	317.641	219.967	343.786	447.203
PSM6XBQS	281.01	449.499	386.17	461.735	395.713	388.371	351.31	675.222	450.222	433.502	416.631	532.842	269.795	749.29	477.215	436.844	489.509	392.846	444.318	201.258	507.844	529.196
PSM6XBQU	242.286	393.711	373.884	442.33	362.911	359.212	341.811	667.221	400.104	381.807	373.762	455.943	265.895	648.958	377.066	358.526	415.642	372.15	362.478	238.705	455.04	493.83
PSM6XBQY_TR	266.033	395.665	396.45	433.506	356.015	386.699	348.055	617.192	355.028	332.526	344.973	444.944	238.259	662.242	390.615	395.304	430.348	358.24	384.072	256.487	435.194	496.116
PSM6XBQY	208.132	341.078	310.517	357.462	255.407	290.433	270.111	505.751	293.257	298.237	274.225	360.017	170.412	548.657	315.709	329.632	306.629	262.769	305.236	234.801	387.778	354.519
PSM6XBR1	207.843	424.039	358.619	442.217	386.999	359.21	372.124	751.738	425.437	433.371	403.499	475.775	241.978	659.86	436.806	414.471	460.501	395.112	398.995	176.233	504.252	531.462
PSM6XBRK_P	222.101	306.71	291.42	385.635	326.723	299.722	265.537	441.299	373.363	339.771	332.06	398.038	206.11	512.381	371.648	304.705	390.25	331.447	338.201	174.459	367.134	421.779
PSM6XBRK_TR	312.442	408.72	397.278	527.186	434.212	404.763	385.555	602.536	486.703	462.752	443.938	544.541	230.592	705.598	476.014	410.339	527.397	437.307	465.139	274.388	482.273	582.881
PSM6XBRK	284.271	427.057	389.424	516.015	430.014	401.185	368.238	633.113	491.364	489.177	453.035	541.999	281.625	701.14	513.967	409.117	518.04	433.513	470.038	226.203	483.179	567.386
PSM6XBRM_P	164.376	308.544	185.518	310.512	266.442	192.191	233.928	500.669	312.55	282.151	276.957	319.616	104.076	347.329	297.674	282.71	340.403	266.084	289.159	104.545	339.575	332.577
PSM6XBS2_P	187.776	271.356	411.363	468.762	412.807	401.325	317.583	473.945	457.26	374.578	381.667	439.644	220.405	589.694	414.159	365.787	425.994	429.133	412.869	284.132	430.364	524.204
PSM6XBS4_P	206.111	404.715	524.306	475.461	420.584	468.764	233.129	505.459	406.068	278.293	312.102	463.244	152.929	644.42	351.199	360.888	385.827	445.022	433.89	236.77	437.119	562.236
PSM6XBS4	268.644	485.193	617.949	553.392	475.997	563.476	258.989	615.41	467.266	353.247	384.658	555.205	160.123	758.126	439.303	439.456	449.504	504.154	524.25	277.182	522.893	694.719
PSM6XBS8	232.078	403.427	418.684	543.756	458.67	422.54	364.47	577.351	531.7	476.276	470.113	557.535	226.213	740.169	534.098	449.212	543.536	468.58	491.141	246.755	518.945	571.781
PSM6XBSA	318.701	593.014	588.353	650.711	519.697	571.923	328.502	611.568	570.529	504.64	509.27	622.022	165.631	797.579	480.461	496.574	565.295	537.182	515.04	423.919	582.441	711.365
PSM6XBSC_P	229.279	427.842	401.045	449.114	384.735	397.015	271.6	470.338	413.615	392.34	385.442	437.369	206.563	569.239	385.543	366.412	428.768	394.977	389.286	273.038	434.639	499.037
PSM6XBSE_P	122.855	206.804	221.286	207.612	185.959	217.452	169.775	418.348	173.682	178.774	183.404	211.054	93.3386	313.635	202.668	182.903	200.314	188.02	203.919	133.561	223.291	243.419
PSM6XBSE	278.508	432.528	467.849	413.31	370.526	439.707	315.006	746.792	284.339	320	338.255	431.661	150.886	652.361	362.845	364.7	368.547	378.423	406.226	237.378	425.796	532.698
PSM6XBSG_P	27.5494	92.5682	79.938	81.9891	63.954	79.4305	69.5434	179.595	71.2581	75.1578	69.5178	98.9771	37.5343	123.977	92.3057	73.5195	87.1705	65.7368	93.5635	42.5777	85.2277	95.0323
PSM6XBSI	185.586	375.685	298.095	416.818	335.152	297.82	287.1	775.223	370.821	353.03	346.788	383.67	168.765	424.164	364.871	341.144	397.891	338.943	362.6	196.231	426.241	404.212
PSM6XBSK	282.402	495.103	526.893	557.477	468.903	512.658	377.32	684.146	455.477	443.904	450.692	507.16	219.274	690.511	370.597	416.859	498.793	477.411	420.327	317.435	547.469	608.383
PSM6XBSM	246.43	332.833	404.142	400.352	341.817	375.589	291.502	620.939	360.851	274.647	295.599	380.826	234.988	467.703	297.312	365.349	364.476	353.284	349.283	249.388	413.413	456.613
PSM6XBSO	190.181	290.609	334.975	356.914	270.035	320.13	296.147	578.674	283.537	273.681	270.316	346.191	223.624	386.038	280.053	329.349	315.165	281.113	302.987	213.321	368.84	347.81
PSM6XBSS	284.823	442.33	384.1	486.204	410.774	372.055	327.073	688.493	433.987	402.988	405.154	473.644	248.856	604.37	424.494	401.064	471.118	420.15	408.796	259.595	486.054	540.983
PSM6XBSU	251.595	411.108	336.867	451.568	374.088	331.053	325.24	662.614	404.839	385.656	383.174	446.534	224.906	617.701	411.275	392.854	436.871	379.229	379.448	212.999	444.485	483.525
PSM6XBT1	154.505	401.787	374.28	473.181	369.31	362.715	351.362	659.36	422.704	406.632	375.571	444.61	285.298	589.969	397.368	389.091	444.184	381.053	395.651	216.491	480.569	560.085
PSM6XBT3	188.252	378.891	326.488	329.262	262.769	323.627	257.447	565.825	304.7	339.949	296.881	340.886	225.476	486.826	346.464	333.448	360.258	269.373	360.051	153.372	357.837	387.201
PSM6XBT5	0	299.648	259.923	271.146	224.822	261.128	238.868	637.065	271.637	276.688	239.613	309.946	83.3791	440.396	342.398	253.512	341.449	219.651	330.359	89.9273	331.27	321.25
PSM6XBT7	227.16	457.181	467.626	423.055	358.873	452.798	357.129	788.391	348.912	383.201	373.305	430.868	246.484	611.955	350.052	394.148	437.105	364.607	383.556	285.019	450.566	473.161
PSM6XBT9	54.8661	403.461	354.129	372.76	295.776	349.349	296.382	655.457	275.941	339.029	315.111	373.051	222.048	578.033	287.807	317.626	372.635	299.58	312.655	230.479	339.945	402.633
PSM6XBTB	255.434	410.45	320.233	385.346	321.353	329.174	286.705	845.34	348.758	381.705	353.604	414.815	283.799	542.052	371.042	371.823	410.342	315.54	385.163	143.407	398.849	434.798
PSM6XBTF_P	227.061	354.088	400.959	463.396	389.038	404.334	330.937	485.77	455.74	397.563	391.955	482.01	208.727	637.51	449.507	408.275	457.462	399.992	433.686	256.794	466.516	519.164
PSM6XBTH_P	244.917	408.572	389.392	449.403	387.453	383.089	312.133	467.32	431.062	368.351	377.024	414.319	170.871	569.812	390.523	354.044	417.366	399.694	394.88	261.7	418.22	503.785
PSM6XBTL	251.965	472.664	494.211	567.117	464.947	492.953	411.654	594.045	504.634	483.822	466.228	588.925	255.288	778.035	528.27	409.226	543.36	473.393	496.084	338.465	536.398	613.188
PSM6XBTN_P	231.187	307.814	351.974	425.007	373.043	347.634	233.589	425.822	415.338	372.55	371.939	408.207	240.163	458.834	397.644	361.877	412.135	386.425	388.027	239.098	399.885	463.637
PSM6XBTP	285.975	456.86	478.155	509.038	430.697	479.013	383.781	599.047	490.871	457.899	443.206	526.026	210.314	759.576	477.079	416.698	522.25	445.758	472.499	325.956	520.347	611.785
